Product Name,2016-08-05 21:21:40 +0100
EVGA GeForce GTX950 SC ACX 2.0 2GB DDR5 PCI-E,189.9
Corsair AX760 - 80 PLUS Platinum (Full Modular),190.9
Asus SABERTOOTH AMD 990FX R2.0 SKAM3+,190.9
Gigabyte GA-Z170X-Ultra Gaming Intel Z170 SK1151,191.9
Msi GTX960 GAMING 2G 2GB GDDR5 PCI-E,195.9
Corsair RM1000i 80PLUS Gold (Modular),195.9
Asus Maximus VIII Ranger Intel Z170 SK1151,195.9
ASRock Z170 Extreme6 Intel Z170 SK1151,195.9
ASRock Fatal1ty Z170 Gaming K6 Intel Z170 SK1151,195.9
Msi Z170A Gaming M5 Intel Z170 SK1151,195.9
Crucial Ballistix Sport DDR4 4x8GB 2400MHz Cas16,195.9
Corsair Dominator Platinum DDR4 4x4GB 2666MHz CAS15,195.9
Phanteks Enthoo Evolv ATX - Black Cristal,195.9
Inter-Tech IPC 4U-4129L 4HE,197.9
Asus Strix Raid DLX,197.9
Western Digital Blue SSHD 4TB 64MB SATAIII (6GB/S),198.9
Corsair Graphite Series 780T,199.9
Corsair HX850i - 80+ Platinum (Full Modular),199.9
Crucial M550 mSATA SSD 2.5 SATA III 512GB,199.9
Seagate NAS HDD 3TB 128MB SATAIII (6GB/S) - Rescue Plan,199.9
G.Skill Ripjaws V Black DDR4 2x16GB 3000MHz CAS14,202.9
AMD FX 8350 4GHz 8MB BOX SKAM3+,202.9
Western Digital Red Pro 3TB 64MB SATAIII (6GB/S),203.9
Asus GTX960 TURBO OC 2GB GDDR5 PCI-E,203.9
Asus GTX950 Echelon OC 2GB GDDR5 PCI-E,203.9
Corsair Graphite Series 760T White - Full Window,204.9
Sapphire Radeon NITRO R7 370 4GB GDDR5 PCI-E,204.9
Msi Radeon R9 270X HAWK 2GB DDR5 PCI-E,205.9
Gigabyte Z170X Gaming 5 Intel Z170 SK1151,205.9
Gigabyte GeForce GTX950 XTREME 2GB GDDR5 PCI-E,205.9
Corsair Dominator Platinum DDR4 4x4GB 2666MHz CAS16 1.2V,205.9
Corsair Graphite Series 780T White,206.9
Lian Li PC-V359WX Micro-ATX - Black Window,208.9
Msi R9 380 Armor 2X OC 2GB GDDR5 PCI-E,208.9
Asus SABERTOOTH Z170 S Intel Z170 SK1151,208.9
Gigabyte GTX960 WindForce 2X OC 2GB GDDR5 PCI-E,208.9
Asus Radeon R9 285 STRIX OC 2GB GDDR5 PCI-E,209.9
Cooler Master V1000 Modular,209.9
Samsung 950 PRO SSD M.2 NVMe 256GB,209.9
G.Skill Ripjaws V Red DDR4 4x8GB 2800MHz CAS15,209.9
Kingston HyperX Predator DDR4 4x4GB 3000MHz Cas 15 1.35v,209.9
ASRock Fatal1ty Z170 Gaming-ITX/ac Intel Z170 SK1151,209.9
Gigabyte GTX960 IX OC 2GB GDDR5 PCI-E,210.9
Intel Core i5-4590 3.3GHz (3.7GHz Turbo) 6MB BOX ,213.9
Corsair AX860 - 80+ Platinum (Full Modular),213.9
Intel Core I5 6500 3.2GHz 6MB BOX,213.9
G.Skill Trident Z DDR4 2x16GB 2800MHz CAS14,214.9
Kingston HyperX Predator DDR4 2x16GB 3000MHz CAS15,214.9
Kingston HyperX Predator DDR3 4x8GB 2133MHz CAS11,214.9
Asus R9 380 STRIX Gaming DirectCU II OC 2GB GDDR5 PCI-E,215.9
Msi GTX960 Armor 2X OC 4GB GDDR5 PCI-E,215.9
XFX R9 380 DD Core Edition 2GB GDDR5 PCI-E,215.9
Lian Li PC-Q17WX ROG Mini-ITX Cube - Black,215.9
Western Digital RE Enterprise 2TB 32MB SAS III 7200RPM,215.9
G.Skill Trident Z DDR4 2x8GB 3733MHz CAS17,215.9
Crucial MX300 SSD 2.5 Sata III 750GB,215.9
Western Digital Green 5TB 64MB SATAIII (6GB/S),217.9
Western Digital Blue 5TB 64MB SATAIII (6GB/S),217.9
Gigabyte Z170X-UD5 Intel Z170 SK1151,217.9
Kingston HyperX Predator SSD 240GB PCIe 2.0 x4,217.9
Sandisk SSD Extreme PRO 2.5 SATA III 480GB,217.9
Kingston DDR3 HyperX Savage 4x8GB 2133MHz Cas 11,217.9
G.Skill Ripjaws 4 Red DDR4 4x8GB 2666MHz CAS15,218.9
Kingston HyperX Predator DDR3 2x4GB 2133MHz CAS11,218.9
G.Skill Ripjaws V Red DDR4 2x16GB 2133MHz CAS15,219.9
 ASRock Fatal1ty Z170 Gaming K6+ Intel Z170 SK1151,219.9
XFX Radeon R9 380 DD Black Edition 2GB GDDR5 PCI-E,219.9
Asus Maximus VIII Gene Intel Z170 SK1151,219.9
Samsung SM951 SSD M.2 PCIe 3.0x4 256GB,219.9
G.Skill Ripjaws SODIMM DDR4 2x16GB 2400MHz CAS16,219.9
EVGA SuperNOVA 1000 G2 1000w 80PLUS Gold Modular,219.9
AMD FX 8370 4GHz 8MB BOX SKAM3+,219.9
G.Skill Ripjaws V Black DDR4 2x16GB 3200MHz CAS15,220.9
Msi Z170A Gaming M7 Intel Z170 SK1151,221.9
Kingston HyperX Predator DDR3 4x8GB 2400MHz CAS11,221.9
G.Skill Ripjaws SODIMM DDR4 2x16GB 2133MHz CAS15,222.9
Asus Z97-PRO(Wi-Fi AC) Intel Z97 SK1150,223.9
XFX R9 380 DD Core Edition 4GB GDDR5 PCI-E,225.9
G.Skill Ripjaws V Red DDR4 2x16GB 2800MHz CAS15,225.9
Intel Core I5 6600 3.3GHz 6MB BOX,227.9
Msi X99A RAIDER Intel X99 SK2011-V3,227.9
Kingston DDR4 HyperX Savage Black 4x8GB 2133MHz Cas13,229.9
Gigabyte GTX960 WindForce OC 4GB GDDR5 PCI-E,229.9
Msi Radeon R9 380 Gaming 2G 2GB GDDR5 PCI-E,229.9
Asus R9 380 STRIX Gaming DirectCU II 2GB GDDR5 PCI-E,229.9
G.Skill Ripjaws V Black DDR4 2x16GB 2800MHz CAS14,229.9
Cooler Master MasterCase Maker 5,229.9
Kingston HyperX Predator DDR4 4x8GB 3000MHz CAS15,229.9
ASRock X99 Extreme3 Intel X99 SK2011-v3,230.9
Asus Maximus VIII Hero Intel Z170 SK1151,231.9
G.Skill Trident Z DDR4 4x8GB 3200MHz CAS16,232.9
EVGA GTX960 SSC GAMING ACX 2.0+ 4GB GDDR5 PCI-E,232.9
Kingston DDR3 HyperX Savage 4x8GB 2400MHz Cas 11,233.9
AMD FX 9370 Black Edition 4.7GHz 16MB SKAM3+,234.9
ASRock Fatal1ty Z170 Professional Gaming i7 Intel Z170 SK1151,234.9
G.Skill Trident Z DDR4 2x16GB 3200MHz CAS15 Black/Yellow,234.9
Intel Core i5-4690 3.5GHz (3.9GHz Turbo) 6MB BOX,235.9
ASRock Z97 Extreme6/3.1 Intel Z97 SK1150,235.9
Sapphire Radeon ITX R9 380 2GB GDDR5 PCI-E,235.9
ASRock Z170 Extreme6+ Intel Z170 SK1151,235.9
Kingston HyperX Predator DDR4 4x8GB 3200MHz CAS16,235.9
Gigabyte Radeon R9 380 Windforce OC 2GB GDDR5 PCI-E,236.9
Western Digital Black 4TB 128MB Sata III (6GB/S),236.9
Western Digital RED (NASware) 5TB 64MB Sata III,237.9
Gigabyte Z170X Gaming 7 Intel Z170 SK1151,237.9
Sapphire Radeon NITRO R9 380 OC 2GB GDDR5 PCI-E,237.9
Msi X99A SLI PLUS Intel X99 SK2011-V3,237.9
Asus GTX960 BLACK DirectCU II OC 4GB GDDR5 PCI-E,238.9
Intel Xeon E3-1220 v3 3.10GHz (3.5GHz Turbo) 8MB Box,239.9
Corsair AX860i Digital - 80+ Platinum (Full Modular),239.9
Western Digital RE Enterprise 3TB 64MB SATAIII 7200RPM,239.9
Gigabyte GTX960 G1 GAMING 2GB GDDR5 PCI-E,239.9
Asus GTX960 STRIX OC Edition 2GB GDDR5 PCI-E,239.9
Msi R9 380 GAMING 4GB GDDR5 PCI-E,239.9
Asus R9 380 STRIX Gaming DirectCU II OC 4GB GDDR5 PCI-E,239.9
Kingston DDR4 HyperX Savage Black 2x16GB 2400MHz Cas14,239.9
G.Skill Ripjaws V Black DDR4 2x16GB 3200MHz CAS16-18,239.9
Western Digital Caviar Black 4TB 64MB SATAIII (6GB/s),241.9
Corsair HX1000i - 80+ Platinum (Full Modular),241.9
G.Skill Ripjaws SODIMM DDR4 2x16GB 2666MHz CAS18,242.9
G.Skill Ripjaws V Red DDR4 2x16GB 3000MHz CAS15,242.9
Phanteks Enthoo Primo Big-Tower - Black,244.9
Phanteks Enthoo Primo Big-Tower - White,244.9
G.Skill Trident Z DDR4 2x16GB 3200MHz CAS14 Black/White,244.9
Western Digital Black2 Dual Drive (120GB SSD + 1TB HDD),245.9
Gigabyte Radeon R9 380 Gaming 4GB GDDR5 PCI-E,245.9
Sapphire Radeon NITRO R9 380 OC 4GB GDDR5 PCI-E,245.9
Intel Xeon E3-1220 V5 3GHz 8MB BOX,245.9
G.Skill Ripjaws V Black DDR4 2x16GB 3200MHz CAS16-16,246.9
OCZ Trion 150 SSD 2.5 SATA III 960GB,246.9
G.Skill Ripjaws SODIMM DDR4 2x16GB 2800MHz CAS18,247.9
G.Skill Trident Z DDR4 2x16GB 3000MHz CAS15,247.9
AMD FX 9590 Black Edition 4.7GHz 8MB SKAM3+,247.9
Microsoft Office Casa E Negócios 2016 PT,248.9
G.Skill Trident Z DDR4 16x8GB 3200MHz CAS15,248.9
Intel Core I5-4690K 3.5GHz (3.9GHz Turbo) 6MB BOX,249.9
Microsoft Windows 10 Profissional 32Bit/64Bit PT - USB,249.9
HP Microsoft Server 2012 Foundation ROK,249.9
Asus GTX960 BLACK DirectCU II 2GB GDDR5 PCI-E,249.9
Intel Core I5 6600K 3.5GHz (3.9GHz Turbo) 6MB BOX,249.9
ASRock X99M Extreme4 Intel X99 SK2011-v3,249.9
Microsoft Office Mac Casa E Negócios 2016 ING,249.9
Microsoft Office Home and Business 2016 PT EuroZone P2 Medialess,249.9
G.Skill Trident Z DDR4 2x16GB 3333MHz CAS16,249.9
Asus Crosshair V Formula-Z AMD990FX SKAM3+,251.9
Asus Maximus VIII Impact Intel Z170 SK1151,252.9
Western Digital Blue 6TB 64MB SATAIII (6GB/S),254.9
Microsoft Office Mac Casa E Negócios 2016 PT,254.9
Sandisk SSD Ultra II 2.5 SATA III 960GB,255.9
Western Digital Red Pro 4TB 64MB SATAIII (6GB/S),256.9
ASUS P9D WS Intel C226 SK1150,259.9
Gigabyte GTX960 G1 GAMING 4GB GDDR5 PCI-E,259.9
Kingston DDR4 HyperX FURY Black 4x8GB 2666MHz Cas15,259.9
Asus X99-E Intel X99 SK2011-v3,259.9
Intel 535 Series - SSD 2.5 SATA III 480GB,261.9
G.Skill Trident Z DDR4 2x16GB 3200MHz CAS16,261.9
Asus R9 380X STRIX Gaming DirectCU II 4GB GDDR5 PCI-E,263.9
Asus SABERTOOTH Z170 MARK 1 Intel Z170 SK1151,264.9
ASRock Fatal1ty X99M Killer Intel X99 SK2011-v3,264.9
Corsair Dominator Platinum DDR4 4x4GB 3200MHz CAS16,264.9
G.Skill Trident Z DDR4 2x4GB 4133MHz CAS19,264.9
Sapphire Radeon NITRO R9 380X 4GB GDDR5 PCI-E,265.9
Asus R9 380X STRIX Gaming DirectCU II OC 4GB GDDR5 PCI-E,265.9
G.Skill Trident Z DDR4 4x4GB 3733MHz CAS17,265.9
ASRock X99 Extreme4/3.1 Intel X99 SK2011-V3,266.9
G.Skill Trident Z DDR4 2x16GB 3000MHz CAS14,266.9
Seagate Archive HDD 8TB 128MB SATAIII (6GB/S),267.9
Crucial BX100 2.5 Sata III 1TB,268.9
Crucial BX200 SSD 2.5 Sata III 960GB,269.0
Toshiba Q Series Pro SSD 2.5 SATA III 512GB,269.9
Kingston HyperX Predator DDR4 2x16GB 3000MHz CAS16,269.9
Gigabyte R9 380X G1 GAMING 4GB GDDR5 PCI-E,273.9
Gigabyte Z97X-Gaming GT Intel Z97 SK1150,274.9
Kingston DDR4 HyperX Savage Black 2x16GB 2666MHz Cas15,274.9
Asus X99-A/USB 3.1 Intel X99 SK2011-V3,276.9
Gigabyte X99-UD4P Intel X99 SK2011-V3,276.9
Western Digital Green 6TB 64MB SATAIII (6GB/S),277.9
ASRock Z170 Extreme7+ Intel Z170 SK1151,278.9
Asus X99-A Intel X99 SK2011-v3,279.9
ASRock X99 Extreme6 Intel X99 SK2011-v3,282.9
MSI X99S MPOWER Intel X99 SK2011-v3,283.9
Seagate Constellation ES.3 4TB 128MB SAS (6GB/s),287.9
G.Skill Ripjaws V Black DDR4 2x16GB 3333MHz CAS16,287.9
Intel Xeon E3-1231 V3 3.4GHz (3.8GHz Turbo) 8MB Box,289.9
Western Digital Purple (Surveillance) 6TB 64MB Sata III,289.9
Msi X99S SLI Krait Edition Intel X99 SK2011-v3,289.9
EVGA SuperNOVA 1000 T2 80PLUS Titanium Modular,289.9
Sapphire Radeon RX 480 8GB GDDR5 PCI-E,289.9
Asrock Z170 OC Formula Intel Z170 SK1151,289.9
Asus SABERTOOTH Z97 MARK S Intel Z97 SK1150,290.9
Msi X99A Gaming 7 Intel X99 SK2011-V3,294.9
Asus Maximus VIII Hero Alpha Intel Z170 SK1151,296.9
Asus X99-A II Intel X99 SK2011-v3,296.9
Msi Z170A Mpower Gaming Titanium  Intel Z170 SK1151,299.0
Kingston HyperX Predator DDR4 4x8GB 3000MHz Cas 15 1.35v,299.9
G.Skill Trident Z DDR4 2x16GB 3200MHz CAS14,299.9
Msi X99A SLI KRAIT EDITION X99 SK2011-V3,303.9
XFX Radeon RX 480 8GB GDDR5 PCI-E,303.9
Western Digital Black 5TB 128MB Sata III (6GB/S),304.9
Msi X99A MPOWER Intel X99 SK2011-V3,304.9
Gigabyte X99-UD5 WIFI Intel X99 SK2011-v3,306.9
Western Digital RED (NASware) 6TB 64MB Sata III,309.9
Msi GeForce GTX970 Armor OC 4GB GDDR5 PCI-E,309.9
Sapphire Radeon NITRO R9 390 8GB GDDR5 PCI-E,309.9
Asus GTX1060 Turbo 6GB GDDR5 PCI-E,309.9
XFX Radeon RX 480 Black Edition 8GB GDDR5 PCI-E,309.9
Crucial MX300 SSD 2.5 Sata III 1TB,309.9
Western Digital Red Pro 5TB 128MB Sata III (6GB/S),311.9
Gigabyte X99-Gaming 5P Intel X99 SK2011-v3,313.9
Asus Z170-DELUXE Intel Z170 SK1151,314.9
Samsung 850 PRO SSD 2.5 SATA III 512GB,315.9
Gigabyte Radeon RX 480 8GB GDDR5 PCI-E,315.9
Gigabyte X99 Gaming 5P Intel X99 SK2011-V3,316.9
Intel Core i5 5675C 3.60GHz 4MB BOX,318.9
Gigabyte GeForce GTX970 OC 4GB GDDR5 PCI-E,319.9
Intel Core i7-4820K 3.7GHZ 10MB BOX,319.9
Intel Core i7-4790 3.6GHz (4.0GHz Turbo) 8MB BOX ,322.9
Intel Core I7 6700 3.4GHz 8MB BOX,322.9
Intel Xeon E3-1240 v3,327.9
Samsung 850 SSD 2.5 SATA III 1TB,328.9
Gigabyte X99-UD7 WIFI Intel X99 SK2011-v3,328.9
Asus Radeon RX 480 8GB GDDR5 PCI-E,328.9
Intel Xeon E3-1240 V5 3.5GHz 8MB BOX,329.0
EVGA GeForce GTX970 SC ACX2.0 4GB GDDR5 PCI-E,329.9
Msi GTX1060 Armor OC 6GB GDDR5,329.9
Asus X99 ROG STRIX Gaming SK2011-V3,329.9
Enermax Platimax 1350W 80PLUS Platinum,330.9
Msi Z170A Xpower Gaming TE Intel Z170 SK1151,331.9
Western Digital Red Pro 6TB 128MB Sata III (6GB/S) - WD6002FFWX,331.9
G.Skill Ripjaws V Black DDR4 2x16GB 3400MHz CAS16,339.9
Msi X99A GAMING PRO CARBON Intel X99 SK2011-V3,339.9
Western Digital Red Pro 6TB 128MB Sata III (6GB/S),340.9
Msi GeForce GTX970 Gaming 4G 4GB GDDR5 PCI-E,345.0
Western Digital Black 6TB 128MB Sata III (6GB/S),345.9
Seagate Desktop HDD 8TB 3.5 256MB SATAIII (6GB/S),345.9
Asus GTX1060 Dual OC 6GB GDDR5 PCI-E,348.9
Gigabyte GTX970 WindForce OC 4GB GDDR5 PCI-E,349.9
Intel Core I7 6700K 4GHz (4.2GHz Turbo) 8MB BOX,349.9
Gigabyte GeForce GTX970 TT OC 4GB GDDR5 PCI-E,349.9
Intel 750 Series - SSD HHHL PCI-E 400GB,349.9
Intel Xeon E5-1620 V3 3.5GHz 10MB Box,349.9
Sapphire AMD FirePro W4300 4GB GDDR5 PCI-E,351.9
ASRock X99 WS Intel X99 SK2011-v3,355.9
Samsung 950 PRO SSD M.2 NVMe 512GB,357.9
Asus X99-PRO Intel X99 SK2011-v3,357.9
EVGA GTX970 SSC GAMING ACX 2.0+ GDDR5 PCI-E,357.9
G.Skill Trident Z DDR4 2x16GB 3400MHz CAS16,358.9
Msi GTX1060 GAMING X 6GB GDDR5 PCI-E  ,359.0
Intel Core i7 4790S 3.2GHz 8MB BOX,359.9
"Intel 750 Series - SSD 2.5"" PCI-E 400GB",359.9
Asus GTX970 STRIX DirectCU II 4GB GDDR5 PCI-E,359.9
Asus X99-Pro/USB 3.1 Intel X99 SK2011-V3,362.9
Samsung Evo mSATA 850 SSD 2.5 SATA III 1TB,364.9
Asus Maximus VIII Formula Intel Z170 SK1151,366.9
Corsair Obsidian 900D,369.9
Gigabyte GTX770 WindForce OC 4GB GDDR5 PCI-E,369.9
Asus Geforce GTX770 Poseidon Platinum 2GB DDR5 PCI-E,369.9
Asus GTX970 STRIX OC Edition 4GB GDDR5 PCI-E,369.9
Kingston HyperX Predator M.2 SATA III 480GB,369.9
Corsair AX1200i Digital - 80+ Platinum (Full Modular),369.9
Gigabyte GTX1060 G1 Gaming 6GB GDDR5 PCI-E,369.9
Asus SABERTOOTH X99 Intel X99 SK2011-V3,371.9
Cooler Master Ultra Tower COSMOS II,373.9
Kingston HyperX SAVAGE SSD 2.5 SATA III 960GB,375.9
EVGA GTX970 FTW ACX2.0 4GB GDDR5 PCI-E,379.9
Kingston HyperX Predator SSD 480GB PCIe 2.0 x4,379.9
Intel Xeon E5-2609 v3 1.9GHz 15MB Box,379.9
Asus GTX1060 STRIX Gaming 6GB GDDR5 PCI-E,385.9
Asus GTX1060 STRIX OC Gaming 6GB GDDR5 PCI-E,389.9
Sapphire Radeon TRI-X R9 290X OC 4GB DDR5 PCI-E,395.9
MSI Z97 XPower AC Intel Z97 SK1150,399.9
EVGA GTX970 FTW+ Gaming ACX2.0+ 4GB GDDR5 PCI-E,399.9
Msi Z170A Gaming M9 ACK Intel Z170 SK1151,409.9
Asus Z170-PREMIUM Intel Z170 SK1151,409.9
Intel Core i7 5820K 3.3GHz 15MB BOX,414.9
Samsung Evo mSATA 840 SSD SATA III 1TB,418.9
Galax GeForce GTX970 Hall of Fame Edition 4GB GDDR5 PCI-E,419.9
PNY NVIDIA Quadro K1200 4GB GDDR5 PCI-E,419.9
Kingston HyperX Predator DDR4 4x16GB 3000MHz CAS15,419.9
Asus X99-DELUXE/U3.1 Intel X99 SK2011-V3,422.9
Intel Core i7 5775C 3.70GHz 6MB BOX,432.9
Asus Maximus VIII Extreme Intel Z170 SK1151,434.9
Msi R9 390X GAMING 8GB GDDR5 PCI-E,438.9
Fujitsu AMD FirePro W5000 2GB DDR5 PCI-E,442.9
G.Skill Ripjaws V Red DDR4 4x16GB 2400MHz CAS15,449.9
Asus X99-DELUXE II Intel X99 SK2011-v3,450.9
G.Skill Ripjaws V Red DDR4 4x16GB 2133MHz CAS15,451.9
Western Digital Se 5TB 128MB Sata III (6GB/S),451.9
Gigabyte Radeon R9 390X G1 Gaming 8GB GDDR5 PCI-E,454.9
Western Digital Se 6TB 128MB Sata III (6GB/S),454.9
Intel S3500 Series - SSD 2.5 SATA III 480GB,458.9
PNY nVIDIA QUADRO K2000D 2GB GDDR5 PCI- E,459.9
Msi GeForce GTX980 Armor 2X OC 4GB GDDR5 PCI-E,459.9
Msi X99S Gaming 9 ACK Intel X99 SK2011-v3,463.9
Asus Z97-DELUXE/USB 3.1(NFC&WLC) Intel Z97 SK1150,469.9
G.Skill Ripjaws V Red DDR4 4x16GB 2800MHz CAS15,469.9
G.Skill Ripjaws V Red DDR4 4x16GB 2666MHz CAS15,471.9
PNY nVIDIA QUADRO K2200 4GB GDDR5 PCI- E,474.9
Msi X99A Gaming 9 ACK Intel X99 SK2011-V3,474.9
PNY nVIDIA QUADRO 2000D 1GB GDDR5 PCI-E,475.9
Samsung 850 PRO SSD 2.5 SATA III 1TB,479.9
G.Skill Ripjaws V Red DDR4 4x16GB 3000MHz CAS15,479.9
Adaptec Raid 6805 SAS PCI-E 8 port 512mb (SGL),480.9
Msi GeForce GTX980 Gaming 4G 4GB GDDR5 PCI-E,489.9
Asus Rampage V Extreme/U3.1 Intel X99 SK2011-v3,489.9
Intel Xeon E5-2620 V3 2.4GHz (3.2GHz Turbo) 15MB Box,492.9
Gigabyte GTX1070 WINDFORCE OC 8GB GDDR5 PCI-E,499.9
Msi GTX1070 AERO OC 8GB GDDR5 PCI-E,499.9
Intel Core I7 6800K 3.4GHz 15MB BOX,499.9
Microsoft Office Professional 2016 ESD - 269-16805,502.9
Gigabyte GTX1070 Mini ITX OC 8GB GDDR5 PCI-E,505.9
HP nVIDIA QUADRO K2200 4GB GDDR5 PCI-E,509.9
Msi GTX1070 Armor OC 8GB GDDR5,509.9
Msi GeForce GTX980 4GB GDDR5 PCI-E,519.9
Msi GTX1070 Founders Edition 8GB GDDR5 PCI-E,519.9
Asus GTX1070 Founders Edition 8GB GDDR5 PCI-E,519.9
Gigabyte GTX1070 G1 Gaming 8GB GDDR5 PCI-E,529.9
Asus GTX1070 Turbo 8GB GDDR5 PCI-E,529.9
Asus X99-E WS Intel X99 SK2011-v3,532.9
Msi GTX1070 GAMING X 8GB GDDR5 PCI-E,534.9
G.Skill Trident Z DDR4 4x16GB 3000MHz CAS14,535.9
EVGA GTX 1070 SC GAMING ACX 3.0 8GB GDDR5 PCI-E,547.9
Asus GTX1070 ROG STRIX Gaming OC 8GB GDDR5 PCI-E,569.9
Antec Signature S10 USB 3.0,579.9
Asus GeForce GTX980 STRIX DirectCU II OC 4GB GDDR5 PCI-E,579.9
Gigabyte GeForce GTX980 XTREME 4GB GDDR5 PCI-E,579.9
Msi X99A GODLIKE Gaming Intel X99 SK2011-V3,586.9
Sapphire AMD FirePro W600 2GB GDDR5 PCI-E,589.9
Msi X99A GODLIKE CARBON Gaming Intel X99 SK2011-V3,599.9
Gigabyte Z170X Gaming G1 Intel Z170 SK1151,614.9
G.Skill Trident Z DDR4 4x16GB 3200MHz CAS14,619.9
Msi GTX1070 SEA HAWK X 8GB GDDR5 PCI-E,619.9
Asus Maximus VIII EXTREME/ASSEMBLY Intel Z170 SK1151,629.9
Asus ROG Rampage V Edition 10 Intel X99 SK2011-V3,629.9
Intel Core i7 5930K 3.5GHz 15MB BOX,640.9
Msi GTX1070 SEA HAWK EK X 8GB GDDR5 PCI-E,644.9
Asus R9 Fury STRIX Gaming DirectCU III 4GB GDDR5 PCI-E,648.9
Sapphire Radeon Tri-X R9 Fury 4GB HBM PCI-E,656.9
Msi GTX980 TI Gaming 6GB GDDR5 PCI-E,659.9
Samsung Evo 850 SSD 2.5 SATA III 2TB,669.9
Sapphire Radeon NITRO R9 Fury 4GB HBM PCI-E,674.9
Asus GTX980 MATRIX 4GB GDDR5 PCI-E,679.9
Intel Core I7 6850K 3.6GHz 15MB BOX,699.9
Msi GTX980 TI 6GB GDDR5 PCI-E,717.9
Asus GTX980 TI STRIX Gaming DirectCU III OC 6GB GDDR5 PCI-E,726.9
Intel Xeon E5-1650 V3 3.5GHz 15MB BOX,729.9
Msi GTX980 TI V1 6GB GDDR5 PCI-E,739.9
Msi GTX1080 AERO OC 8GB GDDR5X PCI-E,739.9
Sapphire Radeon R9 Fury X 4GB HBM PCI-E,749.9
Asus R9 Fury X 4GB HBM PCI-E,759.9
Asus GTX1080 Turbo 8GB GDDR5X PCI-E,759.9
Gigabyte GTX1080 WINDFORCE OC 8GB GDDR5 PCI-E,759.9
Zotac GeForce GTX980 Ti AMP! Extreme 6GB GDDR5 PCI-E,769.9
Gigabyte R9 NANO 4GB 4096-bit HBM PCI-E,779.9
Msi GTX1080 GAMING X 8GB GDDR5X PCI-E,779.9
Gigabyte R9 Fury X 4GB 4096-Bit HBM PCI-E,784.9
Gigabyte GTX1080 G1 Gaming 8GB GDDR5 PCI-E,789.9
Msi GTX1080 Founders Edition 8GB GDDR5X PCI-E,799.9
Gigabyte GTX1080 Founders Edition 8GB GDDR5X PCI-E,799.9
Asus GTX1080 Founders Edition 8GB GDDR5X PCI-E,799.9
Asus GTX1080 STRIX Gaming OC 8GB GDDR5X PCI-E,799.9
Asus GTX1080 STRIX Gaming 8GB  GDDR5X PCI-E,799.9
Microsoft PK Windows Server Standard 2012 R2 x64 PT 2CPU/2VM,824.9
In Win S-Frame,872.9
Msi GTX1080 SEA HAWK X 8GB GDDR5X PCI-E,890.0
PNY nVIDIA QUADRO K4200 4GB GDDR5 PCI-E,945.9
Samsung Evo 850 PRO SSD 2.5 SATA III 2TB,999.9
PNY NVIDIA Quadro M4000 8GB GDDR5 PCI-E,1109.9
Intel Core i7 5960X 3.0GHz 20MB BOX,1169.9
In Win H-Frame KingSize HPTX-Tower,1299.9
Intel Core I7 6900K 3.7GHz 20MB BOX,1299.9
Intel Core I7 6950X 3.0GHz 25MB BOX,1869.9
PNY NVIDIA QUADRO K5200 8GB GDDR5 PCI-E,2095.9
Nox Knik 80mm,3.9
Nox Knik 120mm,4.9
Nox Cooler CPU Hummer H-100,8.5
Noctua Fan NF-S12B FLX 600-1200RPM,16.5
Noctua Fan NF-P14 FLX 140mm 750-1200RPM,20.9
Nox Volt,22.9
Nox Cooler CPU Hummer H-200,23.5
Nox Titan USB 3.0,23.9
Nox Cooler CPU Hummer H-300,27.9
Artic Cooling Freezer A32,31.9
Corsair Value Select 8GB DDR4 2133Mhz CAS15,37.9
Nox Coolbay Slim,40.5
LC-Power Mini ITX 1320mi 75W,41.9
Nox Media Cube,42.5
Nox Coolbay CX USB 3.0 - Black,55.9
Aerocool XPredator X1 Evil Black Edition,63.9
Nox Hummer 80 PLUS Bronze 650W,71.9
Fractal Design Node 304 Black,89.9
